Episode,local_energy,mec_energy,random_energy,DQN_Reward,DQN_Energy,violation_rate
75,11.192214530844183,0.3024862651855636,6.041883984006956,-4.169224552373951,2.374691324471876,32.0
76,11.192214530844183,0.3024862651855636,5.977880153326316,-4.51480478152065,2.3749907629817697,32.0
77,11.192214530844183,0.3024862651855636,5.977880153326316,-4.51480478152065,2.3749907629817697,32.0
78,11.192214530844183,0.3024862651855636,5.977880153326316,-4.51496076978566,2.375171712818238,32.0
79,11.192214530844183,0.3024862651855636,5.977880153326316,-4.51496076978566,2.375171712818238,32.0
80,11.192214530844183,0.3024862651855636,5.9024610230351415,-4.515142275520365,2.3753436396835546,32.0
81,11.192214530844183,0.3024862651855636,5.976529686789831,-4.515282367392128,2.375451497211841,32.0
82,11.192214530844183,0.3024862651855636,5.897701758740012,-4.442089233045259,2.375924199274937,32.0
83,11.192214530844183,0.3024862651855636,5.897701758740012,-4.442089233045259,2.375924199274937,32.0
84,11.192214530844183,0.3024862651855636,5.8818328306006125,-4.442190918064403,2.376007639325493,32.0
85,11.192214530844183,0.3024862651855636,5.8818328306006125,-4.442190918064403,2.376007639325493,32.0
86,11.192214530844183,0.3024862651855636,6.050371388001031,-4.442098525563901,2.375915034854746,32.0
87,11.192214530844183,0.3024862651855636,6.050371388001031,-4.442098525563901,2.375915034854746,32.0
88,11.192214530844183,0.3024862651855636,6.050371388001031,-4.442098525563901,2.375915034854746,32.0
89,11.192214530844183,0.3024862651855636,6.050371388001031,-4.442098525563901,2.375915034854746,32.0
90,11.192214530844183,0.3024862651855636,6.050371388001031,-4.175410926013489,2.37586738996806,32.0
91,11.192214530844183,0.3024862651855636,6.050371388001031,-4.175410926013489,2.37586738996806,32.0
92,11.192214530844183,0.3024862651855636,6.050371388001031,-4.175410926013489,2.37586738996806,32.0
93,11.192214530844183,0.3024862651855636,6.050371388001031,-4.175410926013489,2.37586738996806,32.0
94,11.192214530844183,0.3024862651855636,5.968957818804202,-5.539669499915443,2.3759155161915415,34.0
95,11.192214530844183,0.3024862651855636,5.968957818804202,-5.539669499915443,2.3759155161915415,34.0
96,11.192214530844183,0.3024862651855636,6.108591867719768,-6.183368586958403,2.3763322740404687,36.0
97,11.192214530844183,0.3024862651855636,6.108591867719768,-6.183368586958403,2.3763322740404687,36.0
98,11.192214530844183,0.3024862651855636,6.231509813878827,-6.183238676178191,2.3762292508018628,36.0
99,11.192214530844183,0.3024862651855636,6.231509813878827,-6.183238676178191,2.3762292508018628,36.0
100,11.192214530844183,0.3024862651855636,6.243720100278159,-4.359437240873097,2.38010071392411,34.0
101,11.192214530844183,0.3024862651855636,6.243720100278159,-4.359437240873097,2.38010071392411,34.0
102,11.192214530844183,0.3024862651855636,6.243720100278159,-4.359604660607579,2.3802920902050477,34.0
103,11.192214530844183,0.3024862651855636,6.243720100278159,-4.359604660607579,2.3802920902050477,34.0
104,11.192214530844183,0.3024862651855636,6.243720100278159,-4.359604660607579,2.3802920902050477,34.0
105,11.192214530844183,0.3024862651855636,6.243720100278159,-4.359604660607579,2.3802920902050477,34.0
106,11.192214530844183,0.3024862651855636,6.243720100278159,-4.359604660607579,2.3802920902050477,34.0
107,11.192214530844183,0.3024862651855636,6.243720100278159,-4.359604660607579,2.3802920902050477,34.0
108,11.192214530844183,0.3024862651855636,6.330868873932613,-4.360276889219864,2.3809940062377075,34.0
109,11.192214530844183,0.3024862651855636,6.330868873932613,-4.360276889219864,2.3809940062377075,34.0
110,11.192214530844183,0.3024862651855636,6.330868873932613,-4.360276889219864,2.3809940062377075,34.0
111,11.192214530844183,0.3024862651855636,6.330868873932613,-4.360276889219864,2.3809940062377075,34.0
112,11.192214530844183,0.3024862651855636,6.377346134561881,-4.307119158187711,2.3803890856949756,32.0
113,11.192214530844183,0.3024862651855636,6.377346134561881,-4.307119158187711,2.3803890856949756,32.0
114,11.192214530844183,0.3024862651855636,6.377346134561881,-4.307119158187711,2.3803890856949756,32.0
115,11.192214530844183,0.3024862651855636,6.377346134561881,-4.307119158187711,2.3803890856949756,32.0
116,11.192214530844183,0.3024862651855636,6.377346134561881,-4.307117864103959,2.3803879736831677,32.0
117,11.192214530844183,0.3024862651855636,6.377346134561881,-4.307117864103959,2.3803879736831677,32.0
118,11.192214530844183,0.3024862651855636,6.453065390140394,-4.507478913615571,2.380671722972759,32.0
119,11.192214530844183,0.3024862651855636,6.453065390140394,-4.507478913615571,2.380671722972759,32.0
120,11.192214530844183,0.3024862651855636,6.33778438897374,-4.833596483438616,2.436944728918614,32.0
121,11.192214530844183,0.3024862651855636,6.33778438897374,-4.833596483438616,2.436944728918614,32.0
122,11.192214530844183,0.3024862651855636,5.98135445876721,-4.834104460762707,2.4374142320655214,32.0
123,11.192214530844183,0.3024862651855636,5.98135445876721,-4.834104460762707,2.4374142320655214,32.0
124,11.192214530844183,0.3024862651855636,5.978659476875739,-4.834456686918643,2.438153229539806,32.0
125,11.192214530844183,0.3024862651855636,5.978659476875739,-4.834456686918643,2.438153229539806,32.0
126,11.192214530844183,0.3024862651855636,6.017073692753662,-4.833959021808561,2.4377680743202434,32.0
127,11.192214530844183,0.3024862651855636,6.017073692753662,-4.833959021808561,2.4377680743202434,32.0
128,11.192214530844183,0.3024862651855636,6.017073692753662,-4.833959021808561,2.4377680743202434,32.0
129,11.192214530844183,0.3024862651855636,6.017073692753662,-4.833959021808561,2.4377680743202434,32.0
130,11.192214530844183,0.3024862651855636,5.93024857648698,-4.6338799232665275,2.4377510234777278,32.0
131,11.192214530844183,0.3024862651855636,5.93024857648698,-4.6338799232665275,2.4377510234777278,32.0
132,11.192214530844183,0.3024862651855636,5.912529839907889,-4.633964929211029,2.437814463912907,32.0
133,11.192214530844183,0.3024862651855636,5.912529839907889,-4.633964929211029,2.437814463912907,32.0
134,11.192214530844183,0.3024862651855636,5.912529839907889,-4.633964929211029,2.437814463912907,32.0
135,11.192214530844183,0.3024862651855636,5.912529839907889,-4.633964929211029,2.437814463912907,32.0
136,11.192214530844183,0.3024862651855636,5.871604606320532,-4.633944165823756,2.4377815826233884,32.0
137,11.192214530844183,0.3024862651855636,5.871604606320532,-4.633944165823756,2.4377815826233884,32.0
138,11.192214530844183,0.3024862651855636,5.871604606320532,-4.6337770813982875,2.4376110632277497,32.0
139,11.192214530844183,0.3024862651855636,5.871604606320532,-4.6337770813982875,2.4376110632277497,32.0
140,11.192214530844183,0.3024862651855636,5.828041388698571,-4.633494557836871,2.4374224497516908,32.0
141,11.192214530844183,0.3024862651855636,5.828041388698571,-4.633494557836871,2.4374224497516908,32.0
142,11.192214530844183,0.3024862651855636,5.806252565750473,-4.633488304899959,2.437630309760158,32.0
143,11.192214530844183,0.3024862651855636,5.806252565750473,-4.633488304899959,2.437630309760158,32.0
144,11.192214530844183,0.3024862651855636,5.840224311512419,-4.769158304258559,2.4379186825707477,32.0
145,11.192214530844183,0.3024862651855636,5.840224311512419,-4.769158304258559,2.4379186825707477,32.0
146,11.192214530844183,0.3024862651855636,5.884337758629096,-4.081013433748728,2.4380101889400883,30.0
147,11.192214530844183,0.3024862651855636,5.84754609859082,-4.08114035041589,2.438108416688834,30.0
148,11.192214530844183,0.3024862651855636,5.815106896155385,-4.210593831688494,2.4379475872558296,30.0
149,11.192214530844183,0.3024862651855636,5.815106896155385,-4.210593831688494,2.4379475872558296,30.0
150,11.192214530844183,0.3024862651855636,5.815106896155385,-4.210982836317429,2.438345066390355,30.0
151,11.192214530844183,0.3024862651855636,5.815106896155385,-4.210982836317429,2.438345066390355,30.0
152,11.192214530844183,0.3024862651855636,5.829006025879793,-4.211170643082392,2.438612662008633,30.0
153,11.192214530844183,0.3024862651855636,5.829006025879793,-4.211170643082392,2.438612662008633,30.0
154,11.192214530844183,0.3024862651855636,5.829006025879793,-4.211170643082392,2.438612662008633,30.0
155,11.192214530844183,0.3024862651855636,5.829006025879793,-4.211170643082392,2.438612662008633,30.0
156,11.192214530844183,0.3024862651855636,5.829006025879793,-4.211170643082392,2.438612662008633,30.0
157,11.192214530844183,0.3024862651855636,5.829006025879793,-4.211170643082392,2.438612662008633,30.0
158,11.192214530844183,0.3024862651855636,5.697564456863344,-4.211057860326471,2.4384928701574378,30.0
159,11.192214530844183,0.3024862651855636,5.697564456863344,-4.211057860326471,2.4384928701574378,30.0
160,11.192214530844183,0.3024862651855636,5.628798959112633,-4.211275728490273,2.438740838140699,30.0
161,11.192214530844183,0.3024862651855636,5.628798959112633,-4.211275728490273,2.438740838140699,30.0
162,11.192214530844183,0.3024862651855636,5.628798959112633,-4.211275728490273,2.438740838140699,30.0
163,11.192214530844183,0.3024862651855636,5.628798959112633,-4.211275728490273,2.438740838140699,30.0
164,11.192214530844183,0.3024862651855636,5.628798959112633,-4.211275728490273,2.438740838140699,30.0
165,11.192214530844183,0.3024862651855636,5.628798959112633,-4.211275728490273,2.438740838140699,30.0
166,11.192214530844183,0.3024862651855636,5.628798959112633,-4.211176246484999,2.4385556289177743,30.0
167,11.192214530844183,0.3024862651855636,5.628798959112633,-4.211176246484999,2.4385556289177743,30.0
168,11.192214530844183,0.3024862651855636,5.5996142086102,-3.8044935636015613,2.439047872642758,28.000000000000004
169,11.192214530844183,0.3024862651855636,5.5996142086102,-3.8044935636015613,2.439047872642758,28.000000000000004
170,11.192214530844183,0.3024862651855636,5.579671845887825,-3.8045949194325193,2.4391481801785,28.000000000000004
171,11.192214530844183,0.3024862651855636,5.579671845887825,-3.8045949194325193,2.4391481801785,28.000000000000004
172,11.192214530844183,0.3024862651855636,5.579671845887825,-3.804196798626721,2.438883127925858,28.000000000000004
173,11.192214530844183,0.3024862651855636,5.579671845887825,-3.804196798626721,2.438883127925858,28.000000000000004
174,11.192214530844183,0.3024862651855636,5.579671845887825,-3.529375796007404,2.4386696657062,28.000000000000004
175,11.192214530844183,0.3024862651855636,5.579671845887825,-3.529375796007404,2.4386696657062,28.000000000000004
176,11.192214530844183,0.3024862651855636,5.593656523349352,-3.529828610090501,2.439132815786163,28.000000000000004
177,11.192214530844183,0.3024862651855636,5.593656523349352,-3.529828610090501,2.439132815786163,28.000000000000004
178,11.192214530844183,0.3024862651855636,5.593656523349352,-3.642142843216826,2.439110828955031,30.0
179,11.192214530844183,0.3024862651855636,5.593656523349352,-3.642142843216826,2.439110828955031,30.0
180,11.192214530844183,0.3024862651855636,5.579672630705191,-3.945692653387322,2.4395583254853968,32.0
181,11.192214530844183,0.3024862651855636,5.579672630705191,-3.945692653387322,2.4395583254853968,32.0
182,11.192214530844183,0.3024862651855636,5.691361910970603,-3.9457919373621393,2.439679213825337,32.0
183,11.192214530844183,0.3024862651855636,5.691361910970603,-3.9457919373621393,2.439679213825337,32.0
184,11.192214530844183,0.3024862651855636,5.691361910970603,-3.9457919373621393,2.439679213825337,32.0
185,11.192214530844183,0.3024862651855636,5.691361910970603,-3.9457919373621393,2.439679213825337,32.0
186,11.192214530844183,0.3024862651855636,5.605578981725099,-3.945899669708334,2.4398247960425308,32.0
187,11.192214530844183,0.3024862651855636,5.605578981725099,-3.945899669708334,2.4398247960425308,32.0
188,11.192214530844183,0.3024862651855636,5.526498256692442,-3.9459632700342153,2.439988398862903,32.0
189,11.192214530844183,0.3024862651855636,5.526498256692442,-3.9459632700342153,2.439988398862903,32.0
190,11.192214530844183,0.3024862651855636,5.313710566915463,-3.94585338844996,2.4398900783791664,32.0
191,11.192214530844183,0.3024862651855636,5.313710566915463,-3.94585338844996,2.4398900783791664,32.0
192,11.192214530844183,0.3024862651855636,5.401038047933514,-4.609572158237452,2.4404787916012447,36.0
193,11.192214530844183,0.3024862651855636,5.401038047933514,-4.609572158237452,2.4404787916012447,36.0
194,11.192214530844183,0.3024862651855636,5.496363539762065,-4.634743382461801,2.440332901784206,38.0
195,11.192214530844183,0.3024862651855636,5.496363539762065,-4.634743382461801,2.440332901784206,38.0
196,11.192214530844183,0.3024862651855636,5.470608008952852,-4.63481203124554,2.4404765853443307,38.0
197,11.192214530844183,0.3024862651855636,5.470608008952852,-4.63481203124554,2.4404765853443307,38.0
198,11.192214530844183,0.3024862651855636,5.470608008952852,-4.63481203124554,2.4404765853443307,38.0
199,11.192214530844183,0.3024862651855636,5.470608008952852,-4.63481203124554,2.4404765853443307,38.0
200,11.192214530844183,0.3024862651855636,5.470608008952852,-4.63481203124554,2.4404765853443307,38.0
201,11.192214530844183,0.3024862651855636,5.470608008952852,-4.63481203124554,2.4404765853443307,38.0
202,11.192214530844183,0.3024862651855636,5.611183325798668,-4.634875250119305,2.4404728534358906,38.0
203,11.192214530844183,0.3024862651855636,5.611183325798668,-4.634875250119305,2.4404728534358906,38.0
204,11.192214530844183,0.3024862651855636,5.628286420856614,-4.522426181092021,2.4403828817585715,36.0
205,11.192214530844183,0.3024862651855636,5.628286420856614,-4.522426181092021,2.4403828817585715,36.0
206,11.192214530844183,0.3024862651855636,5.456196322097278,-3.542419096424896,2.440120373025728,36.0
207,11.192214530844183,0.3024862651855636,5.456196322097278,-3.542419096424896,2.440120373025728,36.0
208,11.192214530844183,0.3024862651855636,5.456196322097278,-3.542419096424896,2.440120373025728,36.0
209,11.192214530844183,0.3024862651855636,5.456196322097278,-3.542419096424896,2.440120373025728,36.0
210,11.192214530844183,0.3024862651855636,5.456196322097278,-3.542419096424896,2.440120373025728,36.0
211,11.192214530844183,0.3024862651855636,5.456196322097278,-3.542419096424896,2.440120373025728,36.0
212,11.192214530844183,0.3024862651855636,5.456196322097278,-3.542419096424896,2.440120373025728,36.0
213,11.192214530844183,0.3024862651855636,5.456196322097278,-3.542419096424896,2.440120373025728,36.0
214,11.192214530844183,0.3024862651855636,5.467467009580048,-3.238988427580618,2.440078739792977,34.0
215,11.192214530844183,0.3024862651855636,5.467467009580048,-3.238988427580618,2.440078739792977,34.0
216,11.192214530844183,0.3024862651855636,5.470413292951746,-3.1376445117132885,2.440271117183071,32.0
217,11.192214530844183,0.3024862651855636,5.470413292951746,-3.1376445117132885,2.440271117183071,32.0
218,11.192214530844183,0.3024862651855636,5.423739053786728,-3.1376440758195816,2.440226059705557,32.0
219,11.192214530844183,0.3024862651855636,5.423739053786728,-3.1376440758195816,2.440226059705557,32.0
220,11.192214530844183,0.3024862651855636,5.58825091904125,-3.2523065608796653,2.4403554519212003,32.0
221,11.192214530844183,0.3024862651855636,5.58825091904125,-3.2523065608796653,2.4403554519212003,32.0
222,11.192214530844183,0.3024862651855636,5.58825091904125,-3.252620534208786,2.440616084099749,32.0
223,11.192214530844183,0.3024862651855636,5.58825091904125,-3.252620534208786,2.440616084099749,32.0
224,11.192214530844183,0.3024862651855636,5.512980922594563,-2.836530832323963,2.440171067166641,30.0
225,11.192214530844183,0.3024862651855636,5.512980922594563,-2.836530832323963,2.440171067166641,30.0
226,11.192214530844183,0.3024862651855636,5.51913219681207,-1.8879495625111884,2.44014488247743,28.000000000000004
227,11.192214530844183,0.3024862651855636,5.51913219681207,-1.8879495625111884,2.44014488247743,28.000000000000004
228,11.192214530844183,0.3024862651855636,5.51913219681207,-1.8879495625111884,2.44014488247743,28.000000000000004
229,11.192214530844183,0.3024862651855636,5.51913219681207,-1.8879495625111884,2.44014488247743,28.000000000000004
230,11.192214530844183,0.3024862651855636,5.557595152286837,-1.8879721558440168,2.440160332423352,28.000000000000004
231,11.192214530844183,0.3024862651855636,5.557595152286837,-1.8879721558440168,2.440160332423352,28.000000000000004
232,11.192214530844183,0.3024862651855636,5.557595152286837,-1.8879721558440168,2.440160332423352,28.000000000000004
233,11.192214530844183,0.3024862651855636,5.557595152286837,-1.8879721558440168,2.440160332423352,28.000000000000004
234,11.192214530844183,0.3024862651855636,5.37477321980444,-1.0009520886727956,2.440357066117812,28.000000000000004
235,11.192214530844183,0.3024862651855636,5.37477321980444,-1.0009520886727956,2.440357066117812,28.000000000000004
236,11.192214530844183,0.3024862651855636,5.329783324922721,-1.6444192749470445,2.4405876973224023,30.0
237,11.192214530844183,0.3024862651855636,5.329783324922721,-1.6444192749470445,2.4405876973224023,30.0
238,11.192214530844183,0.3024862651855636,5.292877750394028,-1.6448173957528431,2.4408527495750443,30.0
239,11.192214530844183,0.3024862651855636,5.292877750394028,-1.6448173957528431,2.4408527495750443,30.0
240,11.192214530844183,0.3024862651855636,5.292877750394028,-1.6448173957528431,2.4408527495750443,30.0
241,11.192214530844183,0.3024862651855636,5.292877750394028,-1.6448173957528431,2.4408527495750443,30.0
242,11.192214530844183,0.3024862651855636,5.292877750394028,-1.6448173957528431,2.4408527495750443,30.0
243,11.192214530844183,0.3024862651855636,5.292877750394028,-1.6448173957528431,2.4408527495750443,30.0
244,11.192214530844183,0.3024862651855636,5.2538896720624235,-1.6449286012503075,2.4409777375300865,30.0
245,11.192214530844183,0.3024862651855636,5.2538896720624235,-1.6449286012503075,2.4409777375300865,30.0
246,11.192214530844183,0.3024862651855636,5.2538896720624235,-1.6449286012503075,2.4409777375300865,30.0
247,11.192214530844183,0.3024862651855636,5.2538896720624235,-1.6449286012503075,2.4409777375300865,30.0
248,11.192214530844183,0.3024862651855636,5.2538896720624235,-1.6449286012503075,2.4409777375300865,30.0
249,11.192214530844183,0.3024862651855636,5.2538896720624235,-1.6449286012503075,2.4409777375300865,30.0
250,11.192214530844183,0.3024862651855636,5.297503487139122,-1.7339508850167886,2.4416149534273504,32.0
251,11.192214530844183,0.3024862651855636,5.297503487139122,-1.7339508850167886,2.4416149534273504,32.0
252,11.192214530844183,0.3024862651855636,5.28317022208756,-1.7339368267707445,2.4415533814341885,32.0
253,11.192214530844183,0.3024862651855636,5.28317022208756,-1.7339368267707445,2.4415533814341885,32.0
254,11.192214530844183,0.3024862651855636,5.28317022208756,-1.7339368267707445,2.4415533814341885,32.0
255,11.192214530844183,0.3024862651855636,5.28317022208756,-1.7339368267707445,2.4415533814341885,32.0
256,11.192214530844183,0.3024862651855636,5.196216670080928,-1.2072508956448837,2.441621945640802,30.0
257,11.192214530844183,0.3024862651855636,5.196216670080928,-1.2072508956448837,2.441621945640802,30.0
258,11.192214530844183,0.3024862651855636,5.1137675868474455,-1.207509915157365,2.441887838037543,30.0
259,11.192214530844183,0.3024862651855636,5.1137675868474455,-1.207509915157365,2.441887838037543,30.0
260,11.192214530844183,0.3024862651855636,5.121106047434497,-1.3973637366393752,2.441657815866583,32.0
261,11.192214530844183,0.3024862651855636,5.121106047434497,-1.3973637366393752,2.441657815866583,32.0
262,11.192214530844183,0.3024862651855636,5.208787472624449,-1.3975058891069987,2.441966098030319,32.0
263,11.192214530844183,0.3024862651855636,5.208787472624449,-1.3975058891069987,2.441966098030319,32.0
264,11.192214530844183,0.3024862651855636,5.257841537946327,-1.3977846110983791,2.4421748328025346,32.0
265,11.192214530844183,0.3024862651855636,5.257841537946327,-1.3977846110983791,2.4421748328025346,32.0
266,11.192214530844183,0.3024862651855636,5.257841537946327,-1.3981211973847574,2.442559655848852,32.0
267,11.192214530844183,0.3024862651855636,5.257841537946327,-1.3981211973847574,2.442559655848852,32.0
268,11.192214530844183,0.3024862651855636,5.268534426923484,-1.5000577899084506,2.442840314576189,34.0
269,11.192214530844183,0.3024862651855636,5.268534426923484,-1.5000577899084506,2.442840314576189,34.0
270,11.192214530844183,0.3024862651855636,5.411007963794844,-2.1110978168654975,2.4430910060917714,36.0
271,11.192214530844183,0.3024862651855636,5.411007963794844,-2.1110978168654975,2.4430910060917714,36.0
272,11.192214530844183,0.3024862651855636,5.400230333748314,-2.0423392103590614,2.443435639430474,34.0
273,11.192214530844183,0.3024862651855636,5.400230333748314,-2.0423392103590614,2.443435639430474,34.0
274,11.192214530844183,0.3024862651855636,5.571053294284923,-2.01709490927059,2.4435696397320306,32.0
275,11.192214530844183,0.3024862651855636,5.571053294284923,-2.01709490927059,2.4435696397320306,32.0
276,11.192214530844183,0.3024862651855636,5.571053294284923,-2.01709490927059,2.4435696397320306,32.0
277,11.192214530844183,0.3024862651855636,5.571053294284923,-2.01709490927059,2.4435696397320306,32.0
278,11.192214530844183,0.3024862651855636,5.571053294284923,-2.01709490927059,2.4435696397320306,32.0
279,11.192214530844183,0.3024862651855636,5.571053294284923,-2.01709490927059,2.4435696397320306,32.0
280,11.192214530844183,0.3024862651855636,5.538013326847899,-2.017341150933077,2.4440524303058515,32.0
281,11.192214530844183,0.3024862651855636,5.538013326847899,-2.017341150933077,2.4440524303058515,32.0
282,11.192214530844183,0.3024862651855636,5.4937911751940165,-2.017703582386089,2.444416327648801,32.0
