Episode,DQN_Reward,DQN_Energy,violation_rate
87,-0.26124806863994887,0.11460203696175786,42.0
88,-0.29261271626333224,0.09633031212672054,43.0
89,-0.3008247089789313,0.0818463451347173,49.0
90,-0.27707683896124036,0.1497248212260195,37.0
91,-0.2167914291047364,0.08387940887428286,40.0
92,-0.23799378408524507,0.09087570696229802,33.0
93,-0.2383146009844389,0.08634742159400666,44.0
94,-0.30769756634661954,0.18649059798169712,32.0
95,-0.3880437703003748,0.20737348869129815,44.0
96,-0.2985722954882478,0.11751642808429884,41.0
97,-0.26622157126003165,0.1119246793153445,39.0
98,-0.2739022019649005,0.1115712949805654,44.0
99,-0.2649243619185315,0.06391238865435432,47.0
100,-0.3197879625889936,0.1436151893226254,44.0
101,-0.30755369133021193,0.10640290416773279,41.0
102,-0.26239414766535324,0.08468249943986644,41.0
103,-0.30366392571561596,0.12791909703379864,45.0
104,-0.32291925649818964,0.13471806417689972,45.0
105,-0.3125563169767476,0.13055169474259898,40.0
106,-0.28516795244096793,0.09249290393167332,39.0
107,-0.22709763666783736,0.08628175455537264,40.0
108,-0.2147441983012439,0.06365352927260685,41.0
109,-0.21720301873034945,0.08366181342969183,39.0
110,-0.24703075847194925,0.09051441010203902,38.0
111,-0.2743384274977219,0.08064058530159425,44.0
112,-0.2596105450430627,0.10306605621475425,44.0
113,-0.3047309795421926,0.13274698019494197,45.0
114,-0.2691573843334658,0.08692965897616495,42.0
115,-0.22520404432836455,0.09144521548974527,36.0
116,-0.26305908137501477,0.08818041345967709,48.0
117,-0.30988323646232635,0.15873380480961616,37.0
118,-0.39550793902729775,0.2076629274263766,40.0
119,-0.359983703595213,0.14934404503229184,40.0
120,-0.31183452633047454,0.10828320227252823,49.0
121,-0.3191716350475708,0.1378248632263218,44.0
122,-0.23480837204779317,0.10571869588191421,34.0
123,-0.2893002306174248,0.16060436835471428,31.0
124,-0.2934484309332827,0.15394789090881233,41.0
125,-0.3702830012686139,0.16584553773922284,49.0
126,-0.25919060865258475,0.08867719976516045,34.0
127,-0.33986122262103324,0.15387757645046163,45.0
128,-0.2564757292874069,0.09152380209729603,41.0
129,-0.30528505621104274,0.12291469939072908,45.0
130,-0.32921595076936677,0.11517010622578365,55.00000000000001
131,-0.1889280630367039,0.06319912969231173,38.0
132,-0.3063600308790944,0.16993589889464725,28.000000000000004
133,-0.3328767237473139,0.15768434180732732,47.0
134,-0.30989151743849336,0.13757437552564333,43.0
135,-0.35217988158454827,0.19447349929602992,44.0
136,-0.2465975871851315,0.10692497657974982,38.0
137,-0.25427879484790145,0.09462747093262978,44.0
138,-0.23909144555246528,0.13794306038773393,30.0
139,-0.2568755389999032,0.11454001154482456,32.0
140,-0.24759848627162612,0.06418575646885136,45.0
141,-0.30317330028149014,0.13065250602958645,49.0
142,-0.23331415160249494,0.08535369531114899,36.0
143,-0.17908979888246893,0.06050358794716303,33.0
144,-0.30332421710093743,0.11277104994217564,45.0
145,-0.25261496788180976,0.11389701659987633,36.0
146,-0.3050551351127554,0.14615196566477504,42.0
147,-0.3034421293247467,0.1448022960792664,40.0
148,-0.3362449872361046,0.13789683397620336,45.0
149,-0.213115607626536,0.06477832439201017,37.0
150,-0.25158035508039145,0.13373775967215049,32.0
151,-0.30469989071587156,0.138033133584543,37.0
152,-0.25006133326542657,0.10461053202976736,32.0
153,-0.33894861975300117,0.19731840054802524,36.0
154,-0.23172124971149702,0.1116914354217877,34.0
155,-0.19168257166740713,0.06407220102398163,38.0
156,-0.229599629077413,0.11861643040884752,28.999999999999996
157,-0.29999241117498276,0.13252860312967712,44.0
158,-0.28559337668047524,0.10779292565834413,38.0
159,-0.22280538919639917,0.07981299929340176,36.0
160,-0.24166137370762308,0.061651252173619026,42.0
161,-0.19525534487688456,0.0635268857685119,43.0
162,-0.231246910698181,0.06339128214980008,34.0
163,-0.31158509371954035,0.15320164712131915,40.0
164,-0.3646930776689964,0.18891885223125385,42.0
165,-0.303795786528642,0.1526781022256729,38.0
166,-0.2993452449051852,0.12387352526918459,46.0
167,-0.3221827274637365,0.1577937033461308,40.0
168,-0.21776625782931544,0.06286102719584288,42.0
169,-0.2655238139844375,0.0827774899689136,35.0
170,-0.2566336214616032,0.10458202277755113,38.0
171,-0.2519439013338308,0.11479676535177687,40.0
172,-0.22277374661846555,0.0900123225843501,32.0
173,-0.23973603896206938,0.11209254551916974,36.0
174,-0.2154240901310705,0.08517242625455246,32.0
175,-0.29376102552228506,0.18703109944057683,28.000000000000004
176,-0.3496605392841508,0.152815962781757,46.0
177,-0.26320924462039413,0.11405182292148615,38.0
178,-0.19683563869769555,0.05941812746320414,39.0
179,-0.2785780504951425,0.1255996523236097,38.0
180,-0.29383482001070493,0.12958977220138113,39.0
181,-0.23461967947338308,0.08952494543436954,37.0
182,-0.2312559324887389,0.08571385305297824,34.0
183,-0.1820911910355566,0.06263391236397542,33.0
184,-0.3453256436163849,0.14040961452990308,43.0
185,-0.29920526719288015,0.10421057898000521,49.0
186,-0.23149397520049975,0.10062560011422995,36.0
187,-0.28318768675185807,0.13780577979150765,39.0
188,-0.2627655705222368,0.14386737689460993,28.000000000000004
189,-0.18566486833676835,0.08379154960921208,28.000000000000004
190,-0.22731751244213808,0.1083751566559858,32.0
191,-0.25567634747343754,0.1243430908084382,41.0
192,-0.30061301104694094,0.14014667516930965,38.0
193,-0.2438214549921698,0.08494559240297944,40.0
194,-0.19417635758691834,0.08155649712360491,31.0
195,-0.26392587618981805,0.11223526270671975,40.0
196,-0.25043121759724984,0.1140258217766407,34.0
197,-0.22625270378948822,0.06489748685448625,38.0
198,-0.25611560515315324,0.11783056742269615,34.0
199,-0.19529256270895612,0.06416769537978237,28.000000000000004
200,-0.24972677982311495,0.09029046252959642,36.0
201,-0.2535560039497901,0.0848243184404634,45.0
202,-0.1794904793262468,0.06046266825109062,37.0
203,-0.2918871174793993,0.18244104735855626,25.0
204,-0.26237452761190566,0.06371163667619997,43.0
205,-0.24430905171180814,0.08921238190746326,39.0
206,-0.22845729745816912,0.08263587788376053,35.0
207,-0.24093757610896469,0.06101207912871241,38.0
208,-0.21675812081485238,0.06325681304271809,38.0
209,-0.2294220440220086,0.11299354229008415,32.0
210,-0.25829178473287745,0.1415795303247087,31.0
211,-0.23224359329335761,0.10512316875803603,31.0
212,-0.31102981706280464,0.1942175763478211,32.0
213,-0.2481964667620965,0.13111662866546137,28.999999999999996
214,-0.22931247324749526,0.07915245944739308,33.0
215,-0.24971319476454404,0.09791765233273027,36.0
216,-0.24765499943922173,0.10556666158841028,33.0
217,-0.21822936160435752,0.08428273053807103,41.0
218,-0.21104681070383655,0.06357552875310567,37.0
219,-0.2205483733845295,0.08721224035437446,35.0
220,-0.2308382777614907,0.0899271552027439,31.0
221,-0.27291346439851066,0.11244002093622336,38.0
222,-0.24698915120885118,0.12850337479223087,31.0
223,-0.29776273057786873,0.16849376799285604,33.0
224,-0.27094482151532295,0.11157189595133783,34.0
225,-0.30566275657014713,0.14190778461176723,40.0
226,-0.2658577089621408,0.12887172596729432,33.0
227,-0.24424007062343062,0.09251565202214433,38.0
228,-0.1805604428357678,0.06227342591489033,27.0
229,-0.27232045163189256,0.13327210520635116,35.0
230,-0.25092714054982596,0.1394876663742699,28.999999999999996
231,-0.20719217377876717,0.10073850622397824,31.0
232,-0.239088367144291,0.12262426891183537,22.0
233,-0.25616237603888903,0.104429113872894,34.0
234,-0.222977836031518,0.11525828532101151,32.0
235,-0.20032548019187565,0.10208602654691017,33.0
236,-0.2653140015950166,0.1057249887913542,36.0
237,-0.20836760942206373,0.1074092401268448,25.0
238,-0.20477117000953457,0.11258676923971332,32.0
239,-0.23500770713665858,0.08138584664750402,47.0
240,-0.20571194698107959,0.1037632995089105,31.0
241,-0.21161687067303694,0.06179876018652575,37.0
242,-0.24078054498204943,0.10313366022059352,34.0
243,-0.22939118492455982,0.12768083100029112,28.000000000000004
244,-0.23559652340579718,0.11118075192419102,33.0
245,-0.2552340251901527,0.089617256639066,35.0
246,-0.2340482347288306,0.062143491975152704,36.0
247,-0.2025605117377748,0.06589601057072833,35.0
248,-0.25224142041615477,0.13367619623793764,28.999999999999996
249,-0.19739426655251197,0.06149330167938184,34.0
250,-0.23597277142435544,0.08743464068134958,36.0
251,-0.20792014622385577,0.0838687231964782,33.0
252,-0.16978938508870478,0.06311554066901705,28.000000000000004
253,-0.258011229400762,0.1309020414917984,28.999999999999996
254,-0.1901590662989912,0.07488110909409157,25.0
255,-0.18734844357772729,0.06115845232244812,38.0
256,-0.2021990828719299,0.06537435693399729,36.0
257,-0.2284403783386155,0.08114314166090775,34.0
258,-0.22001869165968357,0.060860662950155006,37.0
259,-0.20007454618234002,0.10007524672496981,22.0
260,-0.22731027099273482,0.10619946836294769,32.0
261,-0.22383652550306535,0.09902341853366683,34.0
262,-0.2213409543147299,0.0919725668340421,31.0
263,-0.2401263848930546,0.09299845348586622,33.0
264,-0.22822408876197284,0.09287653062506018,28.000000000000004
265,-0.24190255329062918,0.08977825428614822,33.0
266,-0.24817809809003155,0.1146028618942799,30.0
267,-0.19605964350154867,0.06143473539359272,31.0
268,-0.19097681792758955,0.09571942857521286,20.0
269,-0.16264561511473843,0.062410170057147836,24.0
270,-0.26278676485923236,0.12674110308122188,31.0
271,-0.21827706093890353,0.10086924726921583,25.0
272,-0.23353703663503386,0.10824221779139849,31.0
273,-0.20914318535462417,0.08548768618964454,28.000000000000004
274,-0.21051063752223528,0.10208187343820847,30.0
275,-0.20305986335623707,0.05974004889949591,35.0
276,-0.23253118087867197,0.07878943165808426,33.0
277,-0.19679008249501875,0.08514381361367931,28.000000000000004
278,-0.24325078247901633,0.13884513101885554,30.0
279,-0.2368334953404324,0.14500651766575026,25.0
280,-0.19792974882531525,0.08075067878131702,38.0
281,-0.19370195038671081,0.08870023570212002,22.0
282,-0.21919167189510097,0.11661579116007939,28.000000000000004
283,-0.19783137051069674,0.05894027577600893,27.0
284,-0.23694291644033463,0.10209104314623495,39.0
285,-0.16685739496973423,0.05617060872588327,31.0
286,-0.24732890106030772,0.09851843108055178,37.0
287,-0.24431256347455121,0.0844500399647192,32.0
288,-0.2807518748901706,0.1680455934750613,28.000000000000004
289,-0.15138085339646903,0.0623774258798663,32.0
290,-0.23607386091286128,0.08436335124894236,35.0
291,-0.21195795172923426,0.08670265896843665,35.0
292,-0.19380437672027503,0.08257843693793561,27.0
293,-0.2022262084796514,0.08360999064521475,33.0
294,-0.19655490971454076,0.08957686961254892,28.999999999999996
295,-0.23491765640928883,0.11502094410759019,27.0
296,-0.21037890294950465,0.1149047446935894,24.0
297,-0.17891241226739235,0.05721612335384367,32.0
298,-0.21255708292229986,0.08355333130452351,28.999999999999996
299,-0.2559486420499371,0.11646546621775679,36.0
300,-0.19580903823038537,0.10346109548627858,31.0
301,-0.1898089002192034,0.05867757613022667,33.0
302,-0.2077573419916039,0.09131892644398462,28.999999999999996
303,-0.2035568712879466,0.09180882006656624,33.0
304,-0.265115587978417,0.13054577544873253,38.0
305,-0.23731422548323222,0.10511691770423422,30.0
306,-0.17974535219022092,0.0611934955087802,33.0
307,-0.20407647125153752,0.08087680889521169,23.0
308,-0.18181677760932863,0.08430193408686218,27.0
309,-0.2592912546537488,0.085149940378699,39.0
310,-0.1744039860011125,0.05757242694142976,28.999999999999996
311,-0.17711851007297583,0.09005065704280917,25.0
312,-0.1723228420697479,0.08577270777715118,18.0
313,-0.2588670447880284,0.10969360888775206,30.0
314,-0.3505986637302254,0.19565423894032472,35.0
315,-0.21070953956542227,0.08849887514242594,32.0
316,-0.2503248539879754,0.11089399185780051,28.000000000000004
317,-0.18081481552162842,0.060860301242235765,28.999999999999996
318,-0.21541609468220152,0.08595948444518363,30.0
319,-0.22057757566412284,0.10456786697668574,28.999999999999996
320,-0.17337541055732444,0.06300935564005798,28.000000000000004
321,-0.19133442217383784,0.06321150460391765,35.0
322,-0.22654341915409162,0.07873221438717284,34.0
323,-0.20756125856909635,0.08362800040120127,30.0
324,-0.20177299041082722,0.10258449135148234,28.000000000000004
325,-0.17812923788999677,0.060998998883207964,22.0
326,-0.23531277796827305,0.1368723521640503,26.0
327,-0.19095953174582836,0.0889002161250854,23.0
328,-0.1907821715902156,0.059974531158022364,28.000000000000004
329,-0.17876403861605808,0.06010136114925262,34.0
330,-0.1695140119034243,0.06295354220177227,33.0
331,-0.2080164758854574,0.09941701999367476,30.0
332,-0.197851302908553,0.08517499767323698,32.0
333,-0.1788572557308064,0.06093688859212903,26.0
334,-0.23213921626098977,0.11181030743071409,27.0
335,-0.16573476984568855,0.05891359623112084,28.999999999999996
336,-0.15494967830587567,0.08528821412889767,17.0
337,-0.19019551774639923,0.10621816789952149,19.0
338,-0.23541308754635598,0.11277989284365914,26.0
339,-0.1927651924508766,0.07881817377674526,28.000000000000004
340,-0.14158085686610133,0.06046663821595854,27.0
341,-0.22597507386025636,0.08019291809766382,31.0
342,-0.16702633621375385,0.062100977201969,25.0
343,-0.17196146917642974,0.060581560899750315,24.0
344,-0.2735619882667684,0.16779116289923995,38.0
345,-0.1908725613428033,0.08827828737076159,28.000000000000004
346,-0.22938602907796052,0.08359152857985569,30.0
347,-0.22935443018748064,0.12594658677269766,27.0
348,-0.16502247745748078,0.059462656759031604,24.0
349,-0.2051014630661396,0.10976540326703793,26.0
350,-0.15056733955605048,0.06109450885095657,24.0
351,-0.2169572591992587,0.09718478766664068,28.999999999999996
352,-0.18944104902447806,0.08078342734557406,30.0
353,-0.17592355320176217,0.07948607691798876,23.0
354,-0.22052378192587102,0.08470596128137187,35.0
355,-0.2261385631673875,0.08499519955590333,35.0
356,-0.21199183340818614,0.11335733336265555,21.0
357,-0.16883295792988065,0.0632938998073782,27.0
358,-0.17340755744363975,0.06004696544216784,28.999999999999996
359,-0.21680682285091418,0.09940227761549325,27.0
360,-0.2247045446227203,0.10655958734784252,27.0
361,-0.21132836816751235,0.08456398483579605,28.000000000000004
362,-0.2477324991403285,0.08330361256206592,34.0
363,-0.19698781189708747,0.08055022625209154,27.0
364,-0.16541416287720387,0.060870175830757926,27.0
365,-0.18552333507404817,0.06279494039454697,24.0
366,-0.1916156923869586,0.08672649187322305,25.0
367,-0.18571981045613242,0.06004515100955379,27.0
368,-0.2034883101684311,0.07505887269858173,26.0
369,-0.1732649098753704,0.061018512584999234,25.0
370,-0.19728399345654196,0.07931678099427404,26.0
371,-0.24478932604591985,0.13712198334218556,24.0
372,-0.19088470314907272,0.10131770313693522,17.0
373,-0.2167008460752103,0.12449149403947736,24.0
374,-0.2157435628190424,0.05885299896494122,32.0
375,-0.20665327730822988,0.09712713789969707,23.0
376,-0.13251758175185752,0.05811049661039985,22.0
377,-0.23904578018128322,0.1354961225448672,27.0
378,-0.17444272399843455,0.08590428756142358,23.0
379,-0.1456196547080414,0.06114236596096404,24.0
380,-0.20125410922071624,0.1002845358152787,27.0
381,-0.18509157886265523,0.08397108458543336,23.0
382,-0.201798186736338,0.10762050629251783,21.0
383,-0.15552612520898787,0.05885069058126473,27.0
384,-0.17776390713401521,0.05835949224808394,26.0
385,-0.2689752810496125,0.11558677461021817,32.0
386,-0.1952038681080063,0.11786923095997107,21.0
387,-0.2194051079367183,0.11926943805910885,20.0
388,-0.1671803456864878,0.05803396334972072,24.0
389,-0.14633586612520336,0.05965660904605561,18.0
390,-0.17368356026926599,0.058886489271844936,25.0
391,-0.13933700408353694,0.05827080807631165,17.0
392,-0.1702702168408093,0.0568844967232119,22.0
393,-0.1681660168931856,0.08350783086221075,19.0
394,-0.2186838658706412,0.11405416588656073,33.0
395,-0.173223183349032,0.0813561015129961,23.0
396,-0.2677257044761602,0.15541946936298834,21.0
397,-0.2325226964507606,0.1342099630250377,23.0
398,-0.17857739752278792,0.07912081276071663,22.0
399,-0.19317661443007597,0.08422698756368455,26.0
400,-0.1800813793649992,0.0798642948722435,23.0
401,-0.20757752122901507,0.10975009800609316,23.0
402,-0.16803723771910106,0.08863256325956151,23.0
403,-0.17971398586446122,0.0808334132709899,26.0
404,-0.13634525700880457,0.0582034473466261,20.0
405,-0.15095817655534036,0.08490265727387997,17.0
406,-0.23497608895868285,0.14238076779303094,18.0
407,-0.18539831583369806,0.07707182289731593,27.0
408,-0.202619816288293,0.10540617046122015,24.0
409,-0.17695204469474377,0.08648120903825142,21.0
410,-0.15651963575564903,0.058813153730386786,23.0
411,-0.1737398822171005,0.0873809500891519,24.0
412,-0.25329982546256463,0.1387427900462603,27.0
413,-0.22030701151015666,0.13396800365899073,23.0
414,-0.18581535221194312,0.07767063288102077,17.0
415,-0.19219692337616848,0.05819495092371385,26.0
416,-0.15013270183519553,0.05752913478144699,21.0
417,-0.24041985154812148,0.11368076942063558,28.000000000000004
418,-0.14548469190721014,0.05982189281157758,19.0
419,-0.15423201853783422,0.05823261956183148,23.0
420,-0.17730443330117196,0.0752499861297587,21.0
421,-0.20767164819057107,0.1073411043160968,23.0
422,-0.17013595441582136,0.09761721183125528,23.0
423,-0.17674961489284274,0.08400954149053756,23.0
424,-0.1705562900917413,0.07743894578248414,17.0
425,-0.1601992267699895,0.08120632551917409,21.0
426,-0.1997742126543034,0.11155361251698713,17.0
427,-0.19229579086859766,0.07769312534501299,24.0
428,-0.21789734435623806,0.08494585088764013,27.0
429,-0.18384330485130626,0.07731650699905417,28.000000000000004
430,-0.17781930857726277,0.06191463829184276,32.0
431,-0.1419331706249293,0.05976449905466647,24.0
432,-0.13177977948852745,0.05657474125012238,20.0
433,-0.2070649279102132,0.11868081918130276,20.0
434,-0.18351164723969515,0.09808584144829222,20.0
435,-0.15816930374403432,0.060682518496040665,25.0
436,-0.23529958157382436,0.12905635883401076,21.0
437,-0.19536856827588328,0.1074101979362018,20.0
438,-0.18564436581357519,0.06110879463988628,26.0
439,-0.13881366767724634,0.059525217814245364,18.0
440,-0.1598445094106272,0.08296022536628271,20.0
441,-0.15675309645988292,0.0601786916535944,23.0
442,-0.1557321204440778,0.08057858900573064,17.0
443,-0.1377261736914829,0.08731423788250219,15.0
444,-0.15288950751948457,0.0577987953203562,22.0
445,-0.14889555697743598,0.05974691995813994,17.0
446,-0.1955971331004004,0.12694963651735983,14.000000000000002
447,-0.17209502565792612,0.09277867633769145,18.0
448,-0.1903157591009038,0.08054625801300487,28.999999999999996
449,-0.21951773679129172,0.14730814293145456,20.0
450,-0.20954582072381808,0.13225777480732756,17.0
451,-0.18231228352029782,0.09432559903922959,18.0
452,-0.17315745144124342,0.08017453753338823,21.0
453,-0.1756223970094497,0.07721754400394402,22.0
454,-0.1579983348230592,0.056167933543032,26.0
455,-0.28503187458287504,0.17702992579604626,19.0
456,-0.1373931606751502,0.0586824960754564,20.0
457,-0.23272115611235553,0.10632280915949491,22.0
458,-0.13003782229573044,0.06013438745317213,14.000000000000002
459,-0.1738568830290561,0.08777055995477426,19.0
460,-0.16577817659131783,0.060820872914746776,24.0
461,-0.1347127190647719,0.05854356612095241,13.0
462,-0.18637693534187857,0.10175446160295763,21.0
463,-0.2173055944121038,0.11693793047399631,24.0
464,-0.1658569901141549,0.06003607790734036,20.0
465,-0.16339265401257974,0.08371443230797385,15.0
466,-0.15341999763536454,0.05876385227767893,18.0
467,-0.1529220638561553,0.06050742878404208,25.0
468,-0.18413931255052662,0.08140578187905824,24.0
469,-0.15568676740249027,0.059339693718204245,22.0
470,-0.12271750383307613,0.057992107828354386,13.0
471,-0.1696279919871515,0.08385447888808882,16.0
472,-0.17659505790685923,0.059293716877200094,20.0
473,-0.14192220739416553,0.056849115230145936,25.0
474,-0.1609632758802106,0.05930769072146225,22.0
475,-0.1885077332632342,0.0939385770050068,18.0
476,-0.16685774542604437,0.07491354317940907,22.0
477,-0.16840968655882194,0.08543512366972271,16.0
478,-0.18009274875299863,0.07782620432262377,27.0
479,-0.20181049028836712,0.11371967750609581,20.0
480,-0.1763291775721349,0.08034920196477191,16.0
481,-0.16118478361279695,0.0586191611044586,17.0
482,-0.13118754655012194,0.05764723577265461,21.0
483,-0.19485647429130235,0.11061577426616752,16.0
484,-0.1599336149102458,0.08347449866225917,16.0
485,-0.16885401054820048,0.05537393827955331,21.0
486,-0.15549465001614768,0.05618470069573738,24.0
487,-0.21170621653852706,0.0846830045083,24.0
488,-0.17298102398801127,0.07552860717548318,20.0
489,-0.16955974008682012,0.08606681841381127,21.0
490,-0.1522344608597951,0.07577071891887396,15.0
491,-0.14767407005815184,0.05617579058257309,15.0
492,-0.1537097375772221,0.05834242757434758,25.0
493,-0.2315500495948892,0.07813330967521981,33.0
494,-0.20374323096533975,0.08641199839247544,24.0
495,-0.16726309742779372,0.10264645491638107,12.0
496,-0.1364151506678656,0.05676166713444455,16.0
497,-0.12457626625956815,0.056432163399528196,15.0
498,-0.1323573164116019,0.057231105709528995,21.0
499,-0.15243141274801156,0.08029637593016188,20.0
500,-0.16049854402674346,0.0570256899625733,30.0
501,-0.14699209660563775,0.08003606094491043,15.0
502,-0.13268242168483374,0.05902936220697821,17.0
503,-0.1449596944915184,0.07472316516155218,11.0
504,-0.15841710574938253,0.07907286704521582,19.0
505,-0.16677123762849275,0.08629408188864997,18.0
506,-0.17262236008062617,0.08560901647809852,19.0
507,-0.21676919358220606,0.11810605246649886,24.0
508,-0.18345551784721845,0.07948888173520575,21.0
509,-0.15367912227902378,0.07768970905787081,16.0
510,-0.13927161925345133,0.05778383719684955,12.0
511,-0.1621320805671236,0.09811839419913121,10.0
512,-0.13364570859105432,0.05898453776963569,10.0
513,-0.1487623683800248,0.05913951296693886,19.0
514,-0.2128155739995596,0.12214418233080876,17.0
515,-0.16479197436237691,0.08415115575472987,16.0
516,-0.1967350778108616,0.13449148498176222,13.0
517,-0.20710619935934324,0.12350104782033416,20.0
518,-0.14912572772721344,0.07743728699798505,11.0
519,-0.14471337490898062,0.056834713410080936,24.0
520,-0.16483285477295526,0.08255860451638151,16.0
521,-0.13277234306729002,0.05655323639351902,16.0
522,-0.1890519877897578,0.11846564469761192,19.0
523,-0.12275493548548727,0.05917373705785593,13.0
524,-0.1752181183313688,0.09806662272138991,22.0
525,-0.1537226290597498,0.08097984182249986,19.0
526,-0.18106935058880308,0.07861414218612306,24.0
527,-0.19756508289193483,0.08296351662101138,19.0
528,-0.19223088472216385,0.10382633640987342,20.0
529,-0.12763580798112792,0.057514896959231454,15.0
530,-0.13588855347497178,0.0783784832553993,11.0
531,-0.15405237129871677,0.08068490181874903,15.0
532,-0.18888582303723442,0.09961381665749312,16.0
533,-0.16667552832303956,0.07609489436419843,12.0
534,-0.21200066490181768,0.14501591959882865,14.000000000000002
535,-0.133209798398199,0.05711688095537088,16.0
536,-0.13544441408138166,0.08291482963905276,9.0
537,-0.141958015585558,0.056438205846945415,19.0
538,-0.18245482366969645,0.08991478131450638,15.0
539,-0.18739677552340628,0.11557642254583776,9.0
540,-0.14203198985488516,0.06046732182347236,18.0
541,-0.17314672080034213,0.08371279269680683,18.0
542,-0.16562359574171698,0.07756543261885594,17.0
543,-0.20172106797647615,0.1155765767993469,19.0
544,-0.18213120590300944,0.07811539240752928,19.0
545,-0.1937254862602827,0.10965369895102606,19.0
546,-0.2111112630532401,0.13325557319268375,14.000000000000002
547,-0.17994824337929952,0.10969257796513081,12.0
548,-0.1834146410538153,0.09713094203208826,18.0
549,-0.1419886900822157,0.08193089022973725,11.0
550,-0.16345069901367368,0.07467973412450803,15.0
