Episode,DQN_Reward,DQN_Energy,violation_rate
71,14.615821355671658,0.20384153725050017,53.0
72,14.47943387250386,0.14494264569071005,56.00000000000001
73,15.855509603372788,0.12367467534449282,49.0
74,15.638204237928687,0.11880812602694656,56.00000000000001
75,15.085364590816475,0.06824598873599846,59.0
76,15.351975836769931,0.12773806985666153,51.0
77,14.73138739119382,0.17897204941925704,49.0
78,15.450544038938794,0.10848978634089487,44.0
79,15.053433948466006,0.06778324006342326,67.0
80,15.37455602345893,0.08974383247460006,57.99999999999999
81,15.693814548845436,0.09300800306011178,46.0
82,15.558334892253761,0.08346382577454234,55.00000000000001
83,15.993077252113386,0.09143275919602332,60.0
84,15.5519684068163,0.09744043135993734,54.0
85,14.46732634601219,0.0974196950811086,49.0
86,14.8001105467676,0.11239586352801399,66.0
87,14.116560399541557,0.14031387655659391,59.0
88,14.453795418852994,0.09947739312803514,53.0
89,15.055158161422655,0.08474413201139638,62.0
90,14.011836724821562,0.1541635829764604,54.0
91,15.28690314311848,0.11239964333631053,54.0
92,15.436033109769305,0.09314007035572397,51.0
93,15.609928187090095,0.08798947620609955,51.0
94,14.702261084290235,0.18889062723386907,48.0
95,14.448768894480272,0.20829307788649376,49.0
96,14.633871843266775,0.15285160656933405,57.99999999999999
97,15.424091722184983,0.11571522835067814,48.0
98,14.989683344293999,0.11329658960291937,62.0
99,14.872216059609828,0.06896205787213967,60.0
100,14.81786412117606,0.17858444723275418,59.0
101,14.634856252626603,0.11001052164108872,56.99999999999999
102,14.724270942559123,0.10769524818266774,55.00000000000001
103,14.332601343502667,0.13128106259320374,52.0
104,14.629569026677608,0.1613520477793623,54.0
105,14.992295108537528,0.13375129629758706,50.0
106,14.80679139874174,0.09360088354512365,56.00000000000001
107,14.660529407206855,0.08994262137614312,62.0
108,15.473598804132825,0.09695774847435679,50.0
109,15.226458909204762,0.08517295304002138,55.00000000000001
110,14.419156623669338,0.1243891711131194,53.0
111,15.341209062302859,0.08342634104960908,59.0
112,15.583629047993375,0.10603563690167413,60.0
113,15.50335147434672,0.13535752609600757,57.99999999999999
114,14.632370729243753,0.1424856268730003,56.00000000000001
115,15.331025146627093,0.12114924315184916,52.0
116,14.615303252533158,0.09291227589806055,65.0
117,14.200209580627032,0.1628358135511993,63.0
118,14.81284635785902,0.24808614303531332,47.0
119,14.830615024939641,0.12863006595795792,57.99999999999999
120,15.280682326626197,0.11189879975047623,62.0
121,14.953727686238967,0.11253062567278552,60.0
122,14.584422161408197,0.11072404994888528,51.0
123,13.931389053718165,0.22284622976217097,50.0
124,14.954880213152276,0.15724039079857843,52.0
125,14.723392618409004,0.16912189112115475,57.99999999999999
126,14.409962003071053,0.11671339612660044,54.0
127,14.734109077275031,0.1575982589707548,56.99999999999999
128,15.743669333402897,0.09384648508755625,59.0
129,13.633196976974132,0.14605104628544555,60.0
130,14.963407018809646,0.11690826366565343,71.0
131,14.09301446584265,0.09607487217991675,63.0
132,14.38693969910538,0.17616351576922754,45.0
133,13.960005184881183,0.16329034851504753,65.0
134,14.71484979272085,0.14069748975602192,61.0
135,14.049457292227073,0.1985675427025384,56.99999999999999
136,15.403917657535988,0.1119666381729074,56.99999999999999
137,14.663054018340686,0.09943482701849306,55.00000000000001
138,14.167976639879457,0.19658569956586494,55.00000000000001
139,14.930212189651275,0.14362631902989384,48.0
140,15.31888559147703,0.06669463730077814,64.0
141,14.073919616684528,0.15799014575950893,61.0
142,15.501892358851427,0.09096670382812576,61.0
143,15.506758223288632,0.06600078844536307,56.00000000000001
144,15.576662269007029,0.11255700854517099,56.00000000000001
145,15.307260668576998,0.11968902001952236,61.0
146,14.364921862451556,0.15199377082303248,57.99999999999999
147,14.772727029606552,0.14158290857278152,51.0
148,14.835883927710807,0.14264529013312544,61.0
149,15.302968369523903,0.06773794996589681,52.0
150,14.766160688474484,0.13635169076010867,45.0
151,14.868924632127298,0.1436750897044393,56.99999999999999
152,14.880323725308738,0.11067485812261285,54.0
153,13.808527408817993,0.22484840177889623,54.0
154,14.886553862792244,0.11746969623517599,56.99999999999999
155,15.142876639212929,0.06902986324670413,56.00000000000001
156,14.430837495823702,0.12374038118987919,52.0
157,14.340118728610165,0.13810144126233584,61.0
158,15.068294204785381,0.11233554995183775,52.0
159,15.411241703696938,0.08533762275630398,59.0
160,14.881522071044904,0.1214009004276789,63.0
161,14.342066160429702,0.10052504205980073,57.99999999999999
162,15.340229766545006,0.08670991855962379,51.0
163,14.692381302136338,0.18392865308929754,55.00000000000001
164,14.398075212633476,0.21773559465159495,60.0
165,15.267649597358496,0.14135340438725436,56.00000000000001
166,14.725731586736861,0.12963101810770658,60.0
167,14.460152899717304,0.1628581806410189,59.0
168,15.089052025680964,0.0684525516433607,63.0
169,14.383683044346013,0.10719103424846305,59.0
170,14.277635603292133,0.11066118770985253,57.99999999999999
171,15.494350619323619,0.11666721831816627,53.0
172,15.280119659537197,0.11123861958699553,55.00000000000001
173,14.417173434054478,0.1184837341079831,56.00000000000001
174,15.166274534977916,0.09133235061853982,51.0
175,14.066481663235157,0.19383477825286075,52.0
176,13.874951806543747,0.15845173250976857,69.0
177,14.677517886142036,0.1186546971584107,61.0
178,14.770761001303114,0.07029723041628409,68.0
179,14.211369006202542,0.15185403860518262,61.0
180,14.124767389624502,0.1339720263741414,62.0
181,14.809825699217415,0.12154529826896568,56.00000000000001
182,14.602234405329405,0.09267088944559201,54.0
183,14.812664528183507,0.09175295015664542,59.0
184,15.058893124561523,0.16948025903161962,63.0
185,15.071291648255208,0.1070824684692243,63.0
186,15.021913536036575,0.11434451536595404,53.0
187,14.726848058472488,0.1443471069822757,56.99999999999999
188,14.02769789915066,0.15467394253012737,56.99999999999999
189,14.519650852345631,0.09341179656106012,56.99999999999999
190,14.357964380652593,0.11685499099189334,59.0
191,14.67594972744828,0.1279992961941954,56.99999999999999
192,14.351998103035406,0.14678006091321255,60.0
193,14.492072046756892,0.1341172909545148,51.0
194,14.611459867809806,0.08998105612209278,53.0
195,14.508718316067188,0.11663051871868518,60.0
196,14.392662335974073,0.1541489097927223,55.00000000000001
197,14.211752160483254,0.08944215684488245,66.0
198,14.58471818777349,0.12639832758873873,59.0
199,15.321834252409715,0.06819531461810314,49.0
200,14.133308381962722,0.09923603801414078,62.0
201,15.281107807088487,0.09079733161361458,63.0
202,15.414394480813169,0.06687280159644456,60.0
203,13.747382207006579,0.19101872528866307,55.00000000000001
204,15.01190723694005,0.06789929428692365,62.0
205,14.146253196889312,0.12028227581820794,63.0
206,14.688475842336267,0.08932060008876631,55.00000000000001
207,14.387098153625278,0.08866745376581915,62.0
208,14.576511359916624,0.07081718735926161,55.00000000000001
209,14.46943596571961,0.12054141587403105,56.99999999999999
210,14.124937414925071,0.14860178972612584,61.0
211,14.358442541678787,0.14263140126841922,57.99999999999999
212,14.511981141416031,0.20026145348289023,56.99999999999999
213,14.385285037779456,0.1142307322389924,60.0
214,15.027987126321168,0.08836036325763001,63.0
215,14.644392868731966,0.10617144484930825,59.0
216,15.130727805461786,0.11419381024192407,57.99999999999999
217,14.370160856110973,0.09560206096042022,65.0
218,14.964998625131043,0.06925753173367408,59.0
219,13.915772977077374,0.12618423337590476,63.0
220,15.181316498954514,0.09669569993065986,53.0
221,14.44385565852101,0.13916996414583285,57.99999999999999
222,15.10056642861505,0.13405266059882845,52.0
223,13.705813782200112,0.17474466098917532,60.0
224,14.902847739213762,0.11728258446818396,56.99999999999999
225,14.13695915758252,0.1647930524814734,62.0
226,14.307802597549777,0.13602976758692148,62.0
227,14.298598078888512,0.10185323783563342,60.0
228,15.182951989482959,0.0682813043096528,54.0
229,14.867510481524173,0.14082538349667742,63.0
230,13.918690406910871,0.14790041112873412,61.0
231,14.306170249131153,0.10856005705798998,59.0
232,14.180649066431592,0.13268285377486302,56.99999999999999
233,15.221344220650677,0.11176192767901544,55.00000000000001
234,13.905767545902489,0.14896699128411306,59.0
235,14.286523110619983,0.11294784183198951,63.0
236,14.974829073117306,0.14007393706146762,60.0
237,14.409371181010272,0.11886587446948838,60.0
238,13.86992583786714,0.11995918051044019,62.0
239,14.730729886425488,0.08884206415906717,68.0
240,14.87255701306524,0.11223666378759216,70.0
241,14.024382787347903,0.07246848412817332,70.0
242,14.372168862129422,0.1137180670291444,63.0
243,14.696208068808982,0.1583628375853273,60.0
244,14.173407139972651,0.11737370476483527,62.0
245,15.10033350215034,0.09459900933996485,56.99999999999999
246,15.431015345663063,0.06675176361454582,66.0
247,14.762460570805029,0.07054740944913573,61.0
248,14.839332508066441,0.13957160961628445,51.0
249,14.394356816927449,0.07080274244164818,68.0
250,15.788576198332965,0.09034424753854425,51.0
251,14.187070396175127,0.1182857075841082,64.0
252,14.274991407701423,0.09580771739762159,59.0
253,14.2868011874074,0.11403970668611756,56.00000000000001
254,14.381901526255458,0.08658725980489138,62.0
255,14.78216671324296,0.08532268616095459,64.0
256,14.64006370256244,0.07071700252252025,59.0
257,14.557108359351972,0.10791454563439355,56.00000000000001
258,14.460214197538924,0.07076198917460813,68.0
259,14.145162482383387,0.11109025907690101,63.0
260,14.553552441870034,0.11648674759988814,70.0
261,14.568335442548607,0.10741125511037454,64.0
262,14.542611009479453,0.1251115102317746,52.0
263,14.255395988895984,0.09916206607459976,65.0
264,14.765236424743096,0.10015312858591917,55.00000000000001
265,14.39651399270719,0.09725901302915534,62.0
266,13.79241020143908,0.14311009651096923,68.0
267,14.842787105864927,0.09516086244362494,54.0
268,14.518884663644874,0.10521999582186493,63.0
269,14.498899575972295,0.0716477799958441,64.0
270,14.73831223386219,0.13585223724280257,65.0
271,14.301206313886645,0.13361420023396664,56.99999999999999
272,14.95676313909158,0.09773859396083287,62.0
273,14.806675621616739,0.09452161868437522,56.99999999999999
274,13.997813381380166,0.12971964089477317,60.0
275,16.027890885138362,0.06443844317464875,62.0
276,14.44518986342178,0.08612696460543531,56.00000000000001
277,14.787323728704164,0.1218799860708225,56.99999999999999
278,14.094347929503282,0.17000677499249423,61.0
279,14.549307737811903,0.12952383706618878,54.0
280,15.160760926762787,0.08917464731371023,68.0
281,14.01817854305691,0.09903337815592446,54.0
282,17.98869796747336,0.114421599613417,36.0
283,18.094386412146267,0.055940001864605265,31.0
284,17.226532135518625,0.12814145618582948,44.0
285,18.491494312737064,0.07473700949799288,27.0
286,17.164740868545252,0.09664450493239835,35.0
287,17.424234437167705,0.08069305015158955,39.0
288,16.438452775279686,0.1645395507545303,28.999999999999996
289,17.558501416653062,0.05946424324238506,25.0
290,17.208176612924184,0.10923653369257978,40.0
291,17.600910997081595,0.083837218706956,28.000000000000004
292,17.9321176009051,0.07850983428551729,32.0
293,17.609035815696114,0.0811734035370527,37.0
294,17.46978235169353,0.08608734525820662,28.000000000000004
295,16.877636736911334,0.13358578812583027,36.0
296,17.32479234246132,0.11199255247856696,24.0
297,18.28434981766695,0.05556116510721859,26.0
298,17.346723930591324,0.08038686579357117,35.0
299,17.29694332236593,0.11387541744666202,34.0
300,17.126401807894894,0.10017067953677698,31.0
301,17.935663684538437,0.05724723995993035,37.0
302,17.97646759332347,0.0876633237380581,24.0
303,17.468507650229675,0.08686103034987258,33.0
304,16.63976234024564,0.15529447571783014,35.0
305,17.01412039457524,0.12783929200841584,35.0
306,17.4813175211172,0.058512000426665586,32.0
307,18.010466808626067,0.07837451284327285,28.000000000000004
308,17.658113368795178,0.0819582076655898,36.0
309,17.228152132764865,0.08139205030870307,42.0
310,17.912447869293356,0.08216171198620874,32.0
311,17.384277966071583,0.08656277792951145,28.999999999999996
312,17.86644866935567,0.08259659084022417,27.0
313,17.769299553477776,0.10836665556661407,34.0
314,16.657616759767254,0.19347870167967485,32.0
315,17.52244795598354,0.08484924073296185,28.999999999999996
316,16.763548897573287,0.12760208268843326,30.0
317,17.70150643218429,0.0573645652194593,31.0
318,17.590527615381085,0.08451472480626278,24.0
319,17.21320176862482,0.10390599825460961,30.0
320,17.227679199825033,0.05975352200319744,36.0
321,17.2376642534878,0.05949375512432773,32.0
322,17.65833806722773,0.07557757317833118,37.0
323,17.490161956704945,0.08070782178874338,32.0
324,17.51824787047635,0.09917620492592093,31.0
325,17.756584998914533,0.05761074581716264,22.0
326,17.53457427814162,0.13441123339308386,28.000000000000004
327,16.602760922603167,0.10790384418608272,30.0
328,17.831773921898932,0.056675749142298296,33.0
329,17.672088890388228,0.058542100631427126,32.0
330,17.254251384038543,0.07889929809226282,25.0
331,17.232071890617625,0.09554032982873302,35.0
332,17.561248604969556,0.08305903826414104,36.0
333,17.38083653374959,0.05901638828913335,30.0
334,17.34250175739689,0.10812145286415972,35.0
335,17.946493530480808,0.05723793959562469,33.0
336,17.69144911186824,0.08260877422092404,20.0
337,17.774640595211185,0.10499206325111525,24.0
338,17.390215459361354,0.10893664897374448,36.0
339,17.489904208828033,0.07548874095463723,32.0
340,17.70709016140419,0.05752504732542045,34.0
341,17.370646530122862,0.0769728271959963,37.0
342,17.397899437918852,0.058859057499165326,26.0
343,18.084263295331894,0.05660440290356163,28.000000000000004
344,16.58780091534941,0.1650000711667741,28.000000000000004
345,17.793902674117888,0.11045228281881352,28.000000000000004
346,17.04862525902618,0.07997231683089728,38.0
347,17.29711671474265,0.12258410607822308,32.0
348,17.96015103687359,0.056554884169841106,31.0
349,17.052491267135558,0.10658054139055087,32.0
350,17.67211279136344,0.07644959228219646,31.0
351,17.85721597588139,0.12065618831406794,34.0
352,18.019990678616512,0.07823743763542533,30.0
353,17.78691372442029,0.07582808297146142,30.0
354,17.75577629239463,0.08132165627115726,36.0
355,17.480256183001302,0.08270164505300542,34.0
356,17.98763065747146,0.132662879152981,27.0
357,17.241393487406857,0.08658883105710347,28.000000000000004
358,17.80473991074473,0.057506462222064646,33.0
359,17.781172524983827,0.09682223129060398,24.0
360,17.720776993929597,0.10474013588914004,35.0
361,18.052042420245613,0.08246115309545253,35.0
362,17.43569394757715,0.07899537420910507,36.0
363,18.16934431782776,0.07812598374225672,31.0
364,17.921662535998543,0.05714767904012529,27.0
365,17.527743663204504,0.058440043848404864,32.0
366,17.611201108009972,0.11047272976854591,31.0
367,17.709193980340647,0.0579391763190421,26.0
368,17.8266084732807,0.07199746791728003,36.0
369,17.669389314561712,0.05820899531324684,28.000000000000004
370,17.61138237597939,0.0757105463392378,33.0
371,17.555015810290374,0.1329104085380165,28.000000000000004
372,17.49663815580393,0.10816524193849941,24.0
373,17.66821296056581,0.14861378085877652,28.000000000000004
374,17.99065356385071,0.08673739447429256,32.0
375,18.120844967400874,0.09413438722740639,30.0
376,18.33318427906986,0.055665888189547985,19.0
377,17.710110742252606,0.13409023620174523,34.0
378,17.84595366582421,0.08290924469196687,23.0
379,17.668801856407587,0.08248372243458504,25.0
380,17.8486627200977,0.09764508718264116,28.000000000000004
381,18.520050119261093,0.08162788252011839,19.0
382,17.51311927319423,0.10482295035041307,26.0
383,17.97635427076108,0.056566150937312605,25.0
384,18.251254011933476,0.055857043943263456,25.0
385,17.22454565476877,0.14226602963227084,30.0
386,17.462310829454687,0.11459685359443053,27.0
387,17.812127091080626,0.1153557693371892,23.0
388,18.234340654200135,0.05575711131931329,26.0
389,17.813616279872626,0.057434307714218126,25.0
390,18.110835635167433,0.056478790579135255,23.0
391,18.460257728511305,0.05496081972181598,23.0
392,18.4727444772099,0.07682128203530189,28.999999999999996
393,17.569750948454054,0.08032878457348051,21.0
394,17.638819249619022,0.1111510855438725,31.0
395,17.88934656349213,0.10541280526854654,31.0
396,17.171100001311828,0.15339193313619875,28.000000000000004
397,17.729126664236333,0.13167864041236926,28.999999999999996
398,17.861658627714725,0.09389343902671587,25.0
399,17.679937185890275,0.09876671194917556,32.0
400,17.742772745179472,0.07655300033440826,27.0
401,18.02417220508016,0.10705805652765496,30.0
402,18.030952995990994,0.08693207921278485,25.0
403,18.395538064948788,0.07870515484517865,21.0
404,18.19215232850663,0.05617881386752721,24.0
405,17.827537874881113,0.13455527091687555,28.000000000000004
406,17.36132912031105,0.16184701827820597,25.0
407,18.021074455834096,0.0738380002371003,26.0
408,17.82713847307156,0.10208066904711167,23.0
409,18.34845980153026,0.08359551524505593,28.999999999999996
410,18.3274802368287,0.055751092961989566,22.0
411,18.00392334010962,0.08674954023038094,27.0
412,17.28720910834892,0.1374806358851793,33.0
413,17.851888444874174,0.13115592332673945,23.0
414,18.047623036183595,0.0754479987874973,23.0
415,18.07335431943892,0.05586546564113494,26.0
416,18.55478784245714,0.054978244431776596,22.0
417,17.36060533337163,0.11075956514174584,28.000000000000004
418,18.146033820148062,0.05679484342441448,22.0
419,18.109129644008338,0.055959993568931526,25.0
420,18.139228805341123,0.0721491883519723,26.0
421,17.259807716042562,0.12483690644868725,26.0
422,18.240309563617785,0.09557196005983531,20.0
423,18.09051899323215,0.08004115922501613,24.0
424,18.720747399816375,0.07494543562775129,18.0
425,17.432404750846164,0.07883127422788158,26.0
426,17.851156910542887,0.1089107154973159,25.0
427,17.66204818721152,0.07570046757076755,28.999999999999996
428,17.729308069182263,0.08141332799322065,26.0
429,17.704076566130855,0.0745013511999891,27.0
430,17.696413195075024,0.05784615425427422,32.0
431,17.989449785520925,0.05652041373775543,22.0
432,18.39894985739774,0.05517599508228632,15.0
433,17.684679474337095,0.11573618340245728,16.0
434,17.930179860482777,0.09502557870184829,24.0
435,17.98856011971791,0.05748219527307086,26.0
436,18.011069845948878,0.12664924756528936,26.0
437,17.69006505551261,0.10515003852673206,23.0
438,17.895988395643364,0.05680149356109879,24.0
439,17.73725966417891,0.0581701582205662,25.0
440,17.900121783412622,0.0802460651514145,19.0
441,18.038828925639553,0.05693078100855626,22.0
442,18.089586041267516,0.077720507982136,19.0
443,17.526748132443227,0.08369168636637137,18.0
444,18.258264486899726,0.07724112193509364,19.0
445,18.27914271861343,0.05606889466505403,19.0
446,17.343489915157015,0.12406582388737013,17.0
447,17.780706806858433,0.0903521880666614,22.0
448,17.985831499997094,0.0793632270311584,24.0
449,17.62729442155235,0.14525301852380873,22.0
450,18.27277309630755,0.1305925378741887,12.0
451,18.321022881946195,0.09141956579869155,17.0
452,18.084661530153177,0.07845112576978396,25.0
453,18.272421999031064,0.07391336315012843,17.0
454,18.81733489618064,0.054239951024042055,21.0
455,18.046301319718715,0.17360294314600316,20.0
456,18.212552270097632,0.055958941433320294,21.0
457,17.408896611008885,0.10340053412082868,24.0
458,17.674229424081194,0.07872527916486463,20.0
459,18.12430635201318,0.0846455257071921,27.0
460,17.880631951068544,0.0571822884873163,28.000000000000004
461,18.21573328488115,0.05618531944057182,23.0
462,18.339477536305814,0.098587178124864,27.0
463,17.53324395316837,0.09322401901662312,25.0
464,18.091323636302068,0.05651183009649465,20.0
465,18.14177728048198,0.08192463869805465,18.0
466,18.221253578587785,0.07658525868333725,18.0
467,17.870116310733373,0.08066607538922348,26.0
468,17.803632016523444,0.07805516260380851,30.0
469,17.842335742260126,0.05719958278315336,21.0
470,18.358965775330656,0.055905268233584,22.0
471,18.71218807020849,0.08210774268203971,14.000000000000002
472,18.010300513752608,0.056674133327195536,27.0
473,18.47701190748742,0.05479404891138144,19.0
474,18.34429775623146,0.055908863496844007,22.0
475,17.748975445450345,0.0905536255949077,20.0
476,18.318326923524822,0.05587202566582189,27.0
477,18.626355534504523,0.08275478841228198,14.000000000000002
478,17.912394466167026,0.07504435219855334,28.999999999999996
479,17.853597713639815,0.11022885888481898,25.0
480,18.014349345582417,0.07652685047784397,19.0
481,18.24560542859125,0.07236949858677255,20.0
482,18.601125150406105,0.054680957769978666,21.0
483,18.352805342930928,0.10844282841587746,15.0
484,18.642403509482946,0.0803302406915578,19.0
485,18.821791546016026,0.053084426145443994,22.0
486,18.554304982939556,0.05412524415178413,28.000000000000004
487,18.32253218639636,0.0815014385973388,21.0
488,18.451372179468205,0.0728131167332557,18.0
489,17.947351046944338,0.08285081384691559,22.0
490,18.287264421063863,0.09484394861414515,22.0
491,19.020295645793578,0.05312592731146326,16.0
492,18.24743580407208,0.0557913192760087,25.0
493,17.790493183085495,0.11550955364382207,27.0
494,18.009526103961367,0.084379486780664,24.0
495,17.456304456860764,0.12728333166400688,13.0
496,18.659255729488365,0.054549076254176605,13.0
497,18.537524117190664,0.07630205899134415,12.0
498,18.34979429057411,0.05516877211960829,23.0
499,18.726572376128978,0.07838114571973744,19.0
500,18.61848039702924,0.05443006221607244,21.0
501,18.361784969358364,0.07907021174103505,11.0
502,17.99035891639313,0.056893488872754236,22.0
503,18.165445893078804,0.07299526831604959,16.0
504,18.196491532093322,0.07659999964931234,24.0
505,18.26504315055641,0.08273449146176497,16.0
506,18.621087760909166,0.08315188174870836,19.0
507,18.135109236305226,0.11499682297803218,26.0
508,18.044167222114137,0.0766667735249434,18.0
509,18.134633512860688,0.0742828395280015,24.0
510,18.430750846260203,0.055592757108045614,19.0
511,17.988275984862604,0.0951426968069385,20.0
512,18.237928470564658,0.05619224357228903,17.0
513,18.292588213176973,0.05603472554684158,24.0
514,18.296230510039212,0.12045143687933686,22.0
515,18.248150413666416,0.08043873867166075,17.0
516,18.073578514992736,0.13210775131973782,18.0
517,18.22291376355567,0.12210570046112862,10.0
518,18.71602133220745,0.0754432831121853,16.0
519,18.68659353524571,0.05454862104989019,22.0
520,18.305827745676403,0.08025896507212577,18.0
521,18.73168852267047,0.05445288097343651,17.0
522,18.334924437407846,0.11591296132071464,18.0
523,17.940618350560122,0.08468701104675767,17.0
524,17.995873876254002,0.09479762213738929,20.0
525,17.923032800122876,0.07971924125090285,22.0
526,18.333894627885897,0.07693622099453486,24.0
527,17.940311211547588,0.07907873077336162,26.0
528,18.38681995074056,0.10145738785031189,22.0
529,18.457929921028256,0.05566917456442372,18.0
530,18.47219500286619,0.0757329779072608,15.0
531,18.379256937466042,0.07820560087228379,22.0
532,18.277473014887413,0.0981134720201559,17.0
533,18.645693272635302,0.07400171428746423,18.0
534,17.795671727130408,0.14201112930214813,17.0
535,18.72188675113019,0.07602619476434876,12.0
536,18.419125669391253,0.10250176858677439,15.0
537,18.918479392943876,0.05349428791978318,15.0
538,18.74911443532622,0.08733400636354277,19.0
539,17.509912036038816,0.11363867452546766,16.0
540,17.813968928408293,0.05725541798510449,20.0
541,18.367692164544348,0.08100240088508474,18.0
542,18.126941814061638,0.07349995809938728,20.0
543,18.089267736207635,0.11279035613232606,21.0
544,18.645449951194244,0.07575280497923917,17.0
545,18.6096611560633,0.10758987232304339,19.0
546,18.101902390131755,0.13152915544162702,20.0
547,18.692505822943247,0.10721956083295893,11.0
548,18.0750373480496,0.0943285846813954,26.0
549,18.368526449909936,0.0788672806533392,12.0
550,18.210760588730857,0.07207349030246968,11.0
551,18.643526849127166,0.05456073841167631,10.0
552,18.267649987778885,0.10104214073150876,28.000000000000004
553,18.687777765250182,0.05385736699775116,15.0
554,19.105787783202885,0.05233278289591041,22.0
555,18.909937980497595,0.05330199016258339,18.0
556,18.44268288490762,0.0556087193416781,16.0
557,17.907505265786973,0.1475156741277023,14.000000000000002
558,18.701386807693392,0.12623135263479496,18.0
559,19.12782087599648,0.05283949224620117,21.0
560,18.270216336793094,0.10476674620232528,18.0
561,18.88400681278106,0.07306244888396865,12.0
562,18.92243119459514,0.05320745610566073,18.0
563,19.030099062425347,0.05328607932626962,12.0
564,18.686592235752002,0.07668970145913913,20.0
565,17.88529409438383,0.08023479592488536,19.0
566,19.20652425025605,0.052524712748698826,17.0
567,18.518606234804725,0.05500193832231978,19.0
568,18.28436779926759,0.07794978244123327,21.0
569,18.28857745976117,0.07594321392359911,18.0
570,18.05254814424632,0.12000713222254233,12.0
571,18.699743993747134,0.05418143735604942,18.0
572,18.093955479944402,0.13833725633602423,7.000000000000001
573,18.15036469783903,0.11562019658727937,19.0
574,17.84964882160391,0.12463109093176829,14.000000000000002
575,18.7137047580541,0.07265185149341004,16.0
576,18.15853960889434,0.10239075973820612,16.0
577,18.62402208430127,0.054701175383638126,12.0
578,18.646432156368988,0.05447507698724086,17.0
579,19.252803717784314,0.052283927945444404,15.0
580,18.60379344683933,0.05471469390328623,17.0
581,18.368517398127334,0.05548775349882972,6.0
582,18.614891137951524,0.10704743233834398,24.0
583,19.14196637588193,0.05262428638547347,14.000000000000002
584,18.39755205414753,0.0919898358947078,12.0
585,18.858410629970095,0.075914513057001,17.0
586,19.408191511953195,0.051603888555062954,20.0
587,18.66903324154715,0.0832474657993022,18.0
588,18.24180994804472,0.07834835074310735,21.0
