Generation,Best Energy
1,6.787558796386498
2,6.273795868488689
3,6.273795868488689
4,6.273795868488689
5,6.273795868488689
6,6.273795868488689
7,6.273795868488689
8,6.273795868488689
9,6.273795868488689
10,6.273795868488689
11,6.273795868488689
12,6.273795868488689
13,6.273795868488689
14,6.273795868488689
15,6.273795868488689
16,6.273795868488689
17,6.273795868488689
18,6.273795868488689
19,6.273795868488689
20,6.273795868488689
21,6.273795868488689
22,6.273795868488689
23,6.273795868488689
24,6.273795868488689
25,6.273795868488689
26,6.273795868488689
27,6.273795868488689
28,6.273795868488689
29,6.273795868488689
30,6.273795868488689
31,6.273795868488689
32,6.273795868488689
33,6.273795868488689
34,6.273795868488689
35,6.273795868488689
36,6.273795868488689
37,6.273795868488689
38,6.273795868488689
39,6.273795868488689
40,6.273795868488689
41,6.273795868488689
42,6.273795868488689
43,6.273795868488689
44,6.273795868488689
45,6.273795868488689
46,6.273795868488689
47,6.273795868488689
48,6.273795868488689
49,6.273795868488689
50,6.1871240877684714
51,6.1871240877684714
52,6.1871240877684714
53,6.1871240877684714
54,6.1871240877684714
55,6.1871240877684714
56,6.1871240877684714
57,6.1871240877684714
58,6.1871240877684714
59,6.1871240877684714
60,6.1871240877684714
61,6.1871240877684714
62,6.1871240877684714
63,6.1871240877684714
64,6.1871240877684714
65,6.1871240877684714
66,6.1871240877684714
67,6.1871240877684714
68,6.1871240877684714
69,6.1871240877684714
70,6.1871240877684714
71,6.1871240877684714
72,6.1871240877684714
73,6.1871240877684714
74,6.1871240877684714
75,6.1871240877684714
76,6.1871240877684714
77,6.1871240877684714
78,6.1871240877684714
79,6.1871240877684714
80,6.1871240877684714
81,6.1871240877684714
82,6.1871240877684714
83,6.1871240877684714
84,6.1871240877684714
85,6.1871240877684714
86,6.1871240877684714
87,6.1871240877684714
88,6.1871240877684714
89,6.1871240877684714
90,6.1871240877684714
91,6.1871240877684714
92,6.1871240877684714
93,6.1871240877684714
94,6.1871240877684714
95,6.1871240877684714
96,6.1871240877684714
97,6.1871240877684714
98,6.1871240877684714
99,6.1871240877684714
100,6.1871240877684714
101,6.1871240877684714
102,6.1871240877684714
103,6.1871240877684714
104,6.1871240877684714
105,6.1871240877684714
106,6.1871240877684714
107,6.1871240877684714
108,6.1871240877684714
109,6.1871240877684714
110,6.1871240877684714
111,6.1871240877684714
112,6.1871240877684714
113,6.1871240877684714
114,6.1871240877684714
115,6.1871240877684714
116,6.1871240877684714
117,6.1871240877684714
118,6.1871240877684714
119,6.1871240877684714
120,6.1871240877684714
121,6.1871240877684714
122,6.1871240877684714
123,6.1871240877684714
124,6.1871240877684714
125,6.1871240877684714
126,6.18304506018844
127,6.18304506018844
128,6.18304506018844
129,6.18304506018844
130,6.059733667815841
131,6.059733667815841
132,6.059733667815841
133,6.059733667815841
134,6.059733667815841
135,6.059733667815841
136,6.059733667815841
137,6.059733667815841
138,6.059733667815841
139,6.059733667815841
140,6.059733667815841
141,6.059733667815841
142,6.059733667815841
143,6.059733667815841
144,6.059733667815841
145,6.059733667815841
146,6.059733667815841
147,6.059733667815841
148,6.059733667815841
149,6.059733667815841
150,6.059733667815841
151,6.059733667815841
152,6.059733667815841
153,6.059733667815841
154,6.059733667815841
155,6.059733667815841
156,6.059733667815841
157,6.059733667815841
158,6.059733667815841
159,6.059733667815841
160,6.059733667815841
161,6.059733667815841
162,6.059733667815841
163,6.059733667815841
164,6.059733667815841
165,6.059733667815841
166,6.059733667815841
167,6.059733667815841
168,6.059733667815841
169,6.059733667815841
170,6.059733667815841
171,6.059733667815841
172,6.059733667815841
173,6.059733667815841
174,6.059733667815841
175,6.059733667815841
176,6.059733667815841
177,6.059733667815841
178,6.059733667815841
179,6.059733667815841
180,6.059733667815841
181,6.059733667815841
182,6.059733667815841
183,6.059733667815841
184,6.059733667815841
185,6.059733667815841
186,6.059733667815841
187,6.059733667815841
188,6.059733667815841
189,6.059733667815841
190,6.059733667815841
191,6.059733667815841
192,6.059733667815841
193,6.059733667815841
194,6.059733667815841
195,6.059733667815841
196,6.059733667815841
197,6.059733667815841
198,6.059733667815841
199,6.059733667815841
200,6.059733667815841
201,6.059733667815841
202,6.059733667815841
203,6.059733667815841
204,6.059733667815841
205,6.059733667815841
206,6.059733667815841
207,6.059733667815841
208,6.059733667815841
209,6.059733667815841
210,6.059733667815841
211,6.059733667815841
212,6.059733667815841
213,6.059733667815841
214,6.056352375901158
215,6.056352375901158
216,6.056352375901158
217,6.056352375901158
218,6.056352375901158
219,6.056352375901158
220,6.056352375901158
221,6.056352375901158
222,6.056352375901158
223,6.056352375901158
224,6.056352375901158
225,6.056352375901158
226,6.056352375901158
227,6.056352375901158
228,6.056352375901158
229,6.056352375901158
230,6.056352375901158
231,6.056352375901158
232,6.056352375901158
233,6.056352375901158
234,6.056352375901158
235,6.056352375901158
236,6.056352375901158
237,6.056352375901158
238,6.056352375901158
239,6.056352375901158
240,6.056352375901158
241,6.056352375901158
242,6.056352375901158
243,6.056352375901158
244,6.056352375901158
245,6.056352375901158
246,6.056352375901158
247,6.056352375901158
248,6.056352375901158
249,6.056352375901158
250,6.056352375901158
251,6.056352375901158
252,6.056352375901158
253,6.056352375901158
254,6.056352375901158
255,6.056352375901158
256,6.056352375901158
