Generation,Best Energy
1,20.362676389159493
2,19.02716938071335
3,17.261793850867736
4,17.261793850867736
5,17.261793850867736
6,17.261793850867736
7,17.261793850867736
8,17.261793850867736
9,17.261793850867736
10,17.261793850867736
11,17.261793850867736
12,17.261793850867736
13,17.261793850867736
14,17.261793850867736
15,17.261793850867736
16,17.261793850867736
17,17.261793850867736
18,17.261793850867736
19,17.261793850867736
20,17.261793850867736
21,17.261793850867736
22,17.261793850867736
23,17.261793850867736
24,17.261793850867736
25,17.261793850867736
26,17.261793850867736
27,17.261793850867736
28,17.261793850867736
29,17.261793850867736
30,17.261793850867736
31,17.261793850867736
32,17.261793850867736
33,17.261793850867736
34,17.261793850867736
35,17.261793850867736
36,17.261793850867736
37,17.261793850867736
38,17.261793850867736
39,17.261793850867736
40,17.261793850867736
41,17.261793850867736
42,17.261793850867736
43,17.261793850867736
44,17.261793850867736
45,17.261793850867736
46,17.261793850867736
47,17.261793850867736
48,17.261793850867736
49,17.261793850867736
50,17.261793850867736
51,17.261793850867736
52,17.261793850867736
53,17.261793850867736
54,17.261793850867736
55,17.261793850867736
56,17.261793850867736
57,17.261793850867736
58,17.261793850867736
59,17.261793850867736
60,17.261793850867736
61,17.261793850867736
62,17.261793850867736
63,17.261793850867736
64,17.261793850867736
65,17.261793850867736
66,17.261793850867736
67,17.261793850867736
68,17.261793850867736
69,17.261793850867736
70,17.261793850867736
71,17.261793850867736
72,17.261793850867736
73,17.261793850867736
74,17.261793850867736
75,17.261793850867736
76,17.261793850867736
77,17.261793850867736
78,17.261793850867736
79,17.261793850867736
80,17.261793850867736
81,17.261793850867736
82,17.261793850867736
83,17.261793850867736
84,17.261793850867736
85,17.261793850867736
86,17.261793850867736
87,17.261793850867736
88,17.261793850867736
89,17.261793850867736
90,17.261793850867736
91,17.261793850867736
92,17.261793850867736
93,17.261793850867736
94,17.261793850867736
95,17.261793850867736
96,17.261793850867736
97,17.261793850867736
98,17.261793850867736
99,17.261793850867736
100,17.261793850867736
101,17.261793850867736
102,17.261793850867736
103,17.261793850867736
104,17.261793850867736
105,17.261793850867736
106,17.261793850867736
107,17.261793850867736
108,17.261793850867736
109,17.261793850867736
110,17.261793850867736
111,17.261793850867736
112,17.261793850867736
113,17.261793850867736
114,17.261793850867736
115,17.261793850867736
116,17.261793850867736
117,17.261793850867736
118,17.261793850867736
119,17.261793850867736
120,17.261793850867736
121,17.261793850867736
122,17.261793850867736
123,17.261793850867736
124,17.261793850867736
125,17.261793850867736
126,17.261793850867736
127,17.261793850867736
128,17.261793850867736
129,17.261793850867736
130,17.261793850867736
131,17.261793850867736
132,17.261793850867736
133,17.261793850867736
134,17.261793850867736
135,17.261793850867736
136,17.261793850867736
137,17.261793850867736
138,17.261793850867736
139,17.261793850867736
140,17.261793850867736
141,17.261793850867736
142,17.261793850867736
143,17.261793850867736
144,17.261793850867736
145,17.261793850867736
146,17.261793850867736
147,17.261793850867736
148,17.261793850867736
149,17.261793850867736
150,17.261793850867736
151,17.261793850867736
152,17.261793850867736
153,17.261793850867736
154,17.261793850867736
155,17.261793850867736
156,17.261793850867736
157,17.261793850867736
158,17.261793850867736
159,17.261793850867736
160,17.261793850867736
161,17.261793850867736
162,17.261793850867736
163,17.261793850867736
164,17.261793850867736
165,17.261793850867736
166,17.261793850867736
167,17.261793850867736
168,17.261793850867736
169,17.261793850867736
170,17.261793850867736
171,17.261793850867736
172,17.261793850867736
173,17.261793850867736
174,17.261793850867736
175,17.261793850867736
176,17.261793850867736
177,17.261793850867736
178,17.261793850867736
179,17.261793850867736
180,17.261793850867736
181,17.261793850867736
182,17.261793850867736
183,17.261793850867736
184,17.261793850867736
185,17.261793850867736
186,17.261793850867736
187,17.261793850867736
188,17.261793850867736
189,17.261793850867736
190,17.261793850867736
191,17.261793850867736
192,17.261793850867736
193,17.261793850867736
194,17.261793850867736
195,17.261793850867736
196,17.261793850867736
197,17.261793850867736
198,17.261793850867736
199,17.261793850867736
200,17.261793850867736
201,17.261793850867736
202,17.261793850867736
203,17.261793850867736
204,17.261793850867736
205,17.261793850867736
206,17.261793850867736
207,17.261793850867736
208,17.261793850867736
209,17.261793850867736
210,17.261793850867736
211,17.261793850867736
212,17.261793850867736
213,17.261793850867736
214,17.261793850867736
215,17.261793850867736
216,17.261793850867736
217,17.261793850867736
218,17.261793850867736
219,17.261793850867736
220,17.261793850867736
221,17.261793850867736
222,17.261793850867736
223,17.261793850867736
224,17.261793850867736
225,17.261793850867736
226,17.261793850867736
227,17.261793850867736
228,17.261793850867736
229,17.261793850867736
230,17.261793850867736
231,17.261793850867736
232,17.261793850867736
233,17.261793850867736
234,17.261793850867736
235,17.261793850867736
236,17.261793850867736
237,17.261793850867736
238,17.261793850867736
239,17.261793850867736
240,17.261793850867736
241,17.261793850867736
242,17.261793850867736
243,17.261793850867736
244,17.261793850867736
245,17.261793850867736
246,17.261793850867736
247,17.261793850867736
248,17.261793850867736
249,17.261793850867736
250,17.261793850867736
251,17.261793850867736
252,17.261793850867736
253,17.261793850867736
254,17.261793850867736
255,17.261793850867736
256,17.261793850867736
257,17.261793850867736
258,17.261793850867736
259,17.261793850867736
260,17.261793850867736
261,17.261793850867736
262,17.261793850867736
263,17.261793850867736
264,17.261793850867736
265,17.261793850867736
266,17.261793850867736
267,17.261793850867736
268,17.261793850867736
269,17.261793850867736
270,17.261793850867736
271,17.261793850867736
272,17.261793850867736
273,17.261793850867736
274,17.261793850867736
275,17.261793850867736
276,17.261793850867736
277,17.261793850867736
278,17.261793850867736
279,17.261793850867736
280,17.261793850867736
281,17.261793850867736
282,17.261793850867736
283,17.261793850867736
284,17.261793850867736
285,17.261793850867736
286,17.261793850867736
287,17.261793850867736
288,17.261793850867736
289,17.261793850867736
290,17.261793850867736
291,17.261793850867736
292,17.261793850867736
293,17.261793850867736
294,17.261793850867736
295,17.261793850867736
296,17.261793850867736
297,17.261793850867736
298,17.261793850867736
299,17.261793850867736
